po_id,supplier_name,region,category,po_date,promised_date,actual_date,ordered_qty,delivered_qty,unit_cost,po_value,defect_rate,previous_delay_count,supplier_rating
PO1765,Supplier_19,China,Mechanical,29-03-2026,19-04-2026,19-04-2026,455,450,70.99,32300.449999999997,0.058,2,3.29
PO1766,Supplier_47,Germany,Raw Material,22-07-2025,05-08-2025,07-08-2025,315,289,106.86,33660.9,0.018,3,4.72
PO1767,Supplier_48,Poland,Electronics,07-04-2026,14-04-2026,21-04-2026,245,220,138.52,33937.4,0.018,1,4.99
PO1768,Supplier_35,India,Electronics,18-07-2025,15-08-2025,17-08-2025,292,278,184.04,53739.68,0.03,3,3.19
PO1769,Supplier_45,Germany,Raw Material,18-05-2025,30-05-2025,06-06-2025,289,279,112.75,32584.75,0.072,2,3.02
PO1770,Supplier_43,China,Electronics,14-09-2025,07-10-2025,07-10-2025,465,440,105.03,48838.95,0.042,4,4.55
PO1771,Supplier_1,Germany,Packaging,18-01-2026,14-02-2026,19-02-2026,300,286,102.91,30873,0.08,0,3.08
PO1772,Supplier_39,Germany,Electronics,11-07-2025,28-07-2025,28-07-2025,147,124,112.2,16493.4,0.036,4,4.44
PO1773,Supplier_44,China,Raw Material,16-01-2026,11-02-2026,18-02-2026,216,194,22.38,4834.08,0.078,2,3.06
PO1774,Supplier_1,France,Raw Material,04-07-2025,25-07-2025,25-07-2025,363,343,39.53,14349.390000000001,0.065,1,2.95
PO1775,Supplier_47,France,Electronics,07-04-2026,27-04-2026,28-04-2026,359,350,178.23,63984.57,0.068,0,3.49
PO1776,Supplier_48,India,Mechanical,23-11-2025,05-12-2025,12-12-2025,316,287,34.04,10756.64,0.005,1,2.59
PO1777,Supplier_13,France,Packaging,25-05-2025,12-06-2025,15-06-2025,275,247,120.65,33178.75,0.099,0,3.53
PO1778,Supplier_24,India,Raw Material,16-01-2026,07-02-2026,10-02-2026,413,391,93.77,38727.009999999995,0.089,2,4.9
PO1779,Supplier_38,Germany,Packaging,22-02-2026,04-03-2026,04-03-2026,256,243,46.19,11824.64,0.098,2,4.86
PO1780,Supplier_33,Poland,Packaging,12-12-2025,26-12-2025,28-12-2025,483,482,90.16,43547.28,0.085,1,3.64
PO1781,Supplier_22,China,Raw Material,04-12-2025,16-12-2025,16-12-2025,468,464,120.57,56426.759999999995,0.044,2,4.61
PO1782,Supplier_9,China,Electronics,29-04-2025,19-05-2025,21-05-2025,283,262,42.89,12137.87,0.026,2,4.44
PO1783,Supplier_32,France,Packaging,10-11-2025,25-11-2025,28-11-2025,152,147,185.61,28212.72,0.083,1,4.46
PO1784,Supplier_20,France,Electronics,30-11-2025,10-12-2025,10-12-2025,324,302,114.74,37175.759999999995,0.021,1,4.57
PO1785,Supplier_41,China,Electronics,26-12-2025,16-01-2026,21-01-2026,346,344,67.77,23448.42,0.001,3,4.08
PO1786,Supplier_25,France,Raw Material,07-04-2026,23-04-2026,26-04-2026,101,86,56.08,5664.08,0.065,0,3.57
PO1787,Supplier_17,India,Mechanical,02-01-2026,18-01-2026,18-01-2026,380,360,92.17,35024.6,0.012,3,4.2
PO1788,Supplier_12,Germany,Packaging,08-06-2025,05-07-2025,08-07-2025,129,109,129.37,16688.73,0.073,1,4.57
PO1789,Supplier_10,Germany,Electronics,04-11-2025,22-11-2025,29-11-2025,382,373,28.9,11039.8,0.038,4,2.52
PO1790,Supplier_38,Poland,Packaging,28-01-2026,14-02-2026,14-02-2026,231,225,14.01,3236.31,0.086,0,3.38
PO1791,Supplier_48,China,Raw Material,19-04-2025,04-05-2025,04-05-2025,202,199,71.29,14400.580000000002,0.042,1,3.37
PO1792,Supplier_37,China,Packaging,05-02-2026,17-02-2026,24-02-2026,324,311,37.33,12094.92,0.05,0,3.68
PO1793,Supplier_23,Poland,Electronics,08-06-2025,02-07-2025,02-07-2025,182,174,130.64,23776.479999999996,0.004,1,2.65
PO1794,Supplier_30,France,Mechanical,14-12-2025,03-01-2026,06-01-2026,182,160,128.93,23465.260000000002,0.092,0,4.18
PO1795,Supplier_24,India,Packaging,14-01-2026,24-01-2026,26-01-2026,107,105,109.57,11723.99,0.091,4,3.16
PO1796,Supplier_32,France,Packaging,16-04-2026,07-05-2026,07-05-2026,273,256,19.16,5230.68,0.067,4,3.51
PO1797,Supplier_37,Germany,Electronics,07-02-2026,08-03-2026,13-03-2026,86,79,45.5,3913,0.036,1,2.68
PO1798,Supplier_9,France,Electronics,10-11-2025,09-12-2025,09-12-2025,452,423,131.31,59352.12,0.075,1,4.76
PO1799,Supplier_31,Germany,Raw Material,31-12-2025,29-01-2026,01-02-2026,57,57,178.2,10157.4,0.036,2,4.98
PO1800,Supplier_47,Germany,Electronics,10-05-2025,25-05-2025,30-05-2025,90,61,53.92,4852.8,0.039,1,3.05
PO1801,Supplier_11,China,Packaging,23-07-2025,01-08-2025,03-08-2025,199,178,188.96,37603.04,0.088,0,3.74
PO1802,Supplier_3,France,Packaging,13-01-2026,08-02-2026,09-02-2026,188,168,109.5,20586,0.098,0,4.1
PO1803,Supplier_1,India,Electronics,12-08-2025,29-08-2025,01-09-2025,335,327,184.72,61881.2,0.065,1,3.38
PO1804,Supplier_37,Poland,Mechanical,05-01-2026,15-01-2026,16-01-2026,53,53,193.99,10281.470000000001,0.066,3,3.14
PO1805,Supplier_50,Poland,Mechanical,20-06-2025,10-07-2025,17-07-2025,311,288,17.9,5566.9,0.072,1,4.4
PO1806,Supplier_41,India,Mechanical,01-02-2026,17-02-2026,18-02-2026,120,112,156.55,18786,0.041,3,4.71
PO1807,Supplier_29,Poland,Packaging,10-01-2026,05-02-2026,12-02-2026,441,441,36.73,16197.929999999998,0.022,4,3.01
PO1808,Supplier_14,China,Raw Material,04-03-2026,26-03-2026,29-03-2026,263,260,77.44,20366.72,0.098,1,4.65
PO1809,Supplier_6,India,Electronics,02-07-2025,10-07-2025,11-07-2025,414,407,165.64,68574.95999999999,0.056,2,4.14
PO1810,Supplier_20,India,Raw Material,26-10-2025,20-11-2025,20-11-2025,142,119,198.27,28154.34,0.016,3,4.65
PO1811,Supplier_9,Germany,Raw Material,22-08-2025,11-09-2025,18-09-2025,247,218,107.65,26589.550000000003,0.071,1,4.6
PO1812,Supplier_34,Poland,Packaging,27-02-2026,23-03-2026,25-03-2026,460,435,82.42,37913.200000000004,0.078,4,4.72
PO1813,Supplier_29,France,Packaging,28-07-2025,20-08-2025,23-08-2025,307,307,20.75,6370.25,0.083,2,4.14
PO1814,Supplier_49,Germany,Packaging,23-08-2025,02-09-2025,04-09-2025,256,234,119.16,30504.96,0.032,3,2.96
PO1815,Supplier_39,India,Mechanical,15-07-2025,30-07-2025,01-08-2025,191,175,111.12,21223.920000000002,0.077,1,3.44
PO1816,Supplier_22,India,Mechanical,11-02-2026,23-02-2026,26-02-2026,470,464,126.83,59610.1,0.082,4,3.05
PO1817,Supplier_47,Germany,Mechanical,08-12-2025,04-01-2026,06-01-2026,345,333,168.86,58256.700000000004,0.068,3,3.79
PO1818,Supplier_15,Poland,Mechanical,03-03-2026,16-03-2026,16-03-2026,276,265,61.68,17023.68,0.049,1,3.85
PO1819,Supplier_33,Poland,Mechanical,11-03-2026,03-04-2026,10-04-2026,371,354,176.38,65436.979999999996,0.021,4,4.48
PO1820,Supplier_42,India,Packaging,12-10-2025,29-10-2025,29-10-2025,224,223,158.15,35425.6,0.012,1,2.6
PO1821,Supplier_42,Germany,Raw Material,15-04-2026,13-05-2026,13-05-2026,191,178,41.94,8010.54,0.035,3,4.19
PO1822,Supplier_2,China,Mechanical,09-10-2025,01-11-2025,06-11-2025,376,365,134.92,50729.92,0.019,4,3.21
PO1823,Supplier_7,India,Mechanical,13-11-2025,25-11-2025,25-11-2025,125,116,121.03,15128.75,0.037,4,4.17
PO1824,Supplier_20,Germany,Raw Material,26-03-2026,11-04-2026,12-04-2026,111,101,19.99,2218.89,0.055,4,4.06
PO1825,Supplier_24,France,Packaging,21-02-2026,14-03-2026,15-03-2026,147,124,75.25,11061.75,0.061,1,3.43
PO1826,Supplier_25,France,Packaging,16-02-2026,12-03-2026,17-03-2026,202,193,30.52,6165.04,0.053,1,4.92
PO1827,Supplier_32,France,Electronics,28-04-2025,11-05-2025,11-05-2025,234,228,69.17,16185.78,0.08,1,2.76
PO1828,Supplier_18,Germany,Electronics,06-05-2025,23-05-2025,26-05-2025,187,178,57.07,10672.09,0.086,4,4.76
PO1829,Supplier_19,China,Electronics,25-09-2025,23-10-2025,23-10-2025,281,270,67.27,18902.87,0.016,4,4.02
PO1830,Supplier_37,France,Raw Material,25-12-2025,15-01-2026,15-01-2026,175,154,117.96,20643,0.04,2,3.38
PO1831,Supplier_13,France,Mechanical,24-08-2025,11-09-2025,13-09-2025,152,148,175.01,26601.519999999997,0.047,3,4.59
PO1832,Supplier_46,Germany,Packaging,05-06-2025,11-06-2025,18-06-2025,66,40,187.93,12403.380000000001,0.096,2,4.89
PO1833,Supplier_33,Germany,Packaging,08-11-2025,20-11-2025,21-11-2025,51,51,189.16,9647.16,0.089,0,2.72
PO1834,Supplier_5,Germany,Raw Material,26-10-2025,08-11-2025,11-11-2025,237,218,138.03,32713.11,0.021,3,3.06
PO1835,Supplier_9,India,Raw Material,19-02-2026,20-03-2026,23-03-2026,183,165,188.67,34526.61,0.014,1,3.07
PO1836,Supplier_33,India,Raw Material,12-12-2025,21-12-2025,24-12-2025,135,120,138.4,18684,0.01,2,3.75
PO1837,Supplier_34,Poland,Packaging,03-07-2025,20-07-2025,27-07-2025,349,322,65.78,22957.22,0.075,3,3.75
PO1838,Supplier_12,France,Mechanical,03-11-2025,24-11-2025,26-11-2025,111,92,101.62,11279.82,0.048,0,4.51
PO1839,Supplier_49,India,Mechanical,12-11-2025,07-12-2025,14-12-2025,56,53,143.3,8024.800000000001,0.043,2,4.83
PO1840,Supplier_3,China,Mechanical,26-06-2025,16-07-2025,17-07-2025,233,219,78.23,18227.59,0.023,4,4.5
PO1841,Supplier_45,France,Raw Material,02-10-2025,21-10-2025,22-10-2025,170,152,143.6,24412,0.035,2,4.65
PO1842,Supplier_17,France,Mechanical,01-05-2025,12-05-2025,12-05-2025,397,381,64.07,25435.789999999997,0.058,4,4.23
PO1843,Supplier_18,China,Packaging,03-09-2025,23-09-2025,23-09-2025,354,348,70.06,24801.24,0.076,0,3.54
PO1844,Supplier_28,China,Raw Material,20-11-2025,25-11-2025,26-11-2025,334,315,88.51,29562.34,0.001,3,2.59
PO1845,Supplier_25,Germany,Electronics,03-12-2025,11-12-2025,13-12-2025,442,428,89.77,39678.34,0.089,3,4.67
PO1846,Supplier_12,China,Packaging,16-08-2025,29-08-2025,03-09-2025,62,39,27.64,1713.68,0.079,2,2.97
PO1847,Supplier_12,India,Mechanical,15-04-2026,07-05-2026,10-05-2026,142,119,90.39,12835.38,0.014,4,3.37
PO1848,Supplier_1,China,Raw Material,15-11-2025,27-11-2025,27-11-2025,83,68,113.58,9427.14,0.028,4,2.67
PO1849,Supplier_20,India,Raw Material,19-04-2025,30-04-2025,07-05-2025,163,135,71.91,11721.33,0.078,0,4.45
PO1850,Supplier_20,France,Electronics,15-03-2026,01-04-2026,03-04-2026,265,244,182.39,48333.35,0.092,3,3.16
PO1851,Supplier_46,India,Mechanical,20-08-2025,09-09-2025,10-09-2025,206,182,182.71,37638.26,0.039,4,4.13
PO1852,Supplier_18,Poland,Electronics,16-12-2025,10-01-2026,11-01-2026,449,422,55.81,25058.690000000002,0.022,0,4.9
PO1853,Supplier_16,Poland,Packaging,04-01-2026,09-01-2026,09-01-2026,246,217,129.52,31861.920000000002,0.042,3,3.93
PO1854,Supplier_4,France,Raw Material,01-08-2025,26-08-2025,31-08-2025,73,59,178.92,13061.16,0.084,3,3.47
PO1855,Supplier_12,China,Packaging,15-12-2025,27-12-2025,27-12-2025,246,242,105.41,25930.86,0.086,0,3.53
PO1856,Supplier_21,Poland,Electronics,16-08-2025,27-08-2025,03-09-2025,194,166,148.49,28807.06,0.035,3,3.9
PO1857,Supplier_13,Poland,Electronics,20-04-2025,07-05-2025,12-05-2025,202,188,73.14,14774.28,0.046,2,3.87
PO1858,Supplier_47,Poland,Electronics,25-08-2025,09-09-2025,12-09-2025,201,195,116.49,23414.489999999998,0.058,2,3.95
PO1859,Supplier_43,Germany,Mechanical,05-02-2026,10-02-2026,15-02-2026,294,268,117.55,34559.7,0.004,1,4.21
PO1860,Supplier_24,Poland,Mechanical,07-04-2026,24-04-2026,27-04-2026,405,402,93.94,38045.7,0.074,2,3.14
PO1861,Supplier_22,Germany,Electronics,22-02-2026,03-03-2026,03-03-2026,82,64,42.57,3490.7400000000002,0.098,3,2.66
PO1862,Supplier_33,China,Electronics,24-10-2025,08-11-2025,08-11-2025,72,72,140.8,10137.6,0.027,4,2.95
PO1863,Supplier_34,India,Mechanical,18-10-2025,28-10-2025,30-10-2025,89,89,67.8,6034.2,0.065,1,3.42
PO1864,Supplier_9,France,Electronics,26-10-2025,10-11-2025,11-11-2025,268,265,139.76,37455.68,0.09,0,3.68
PO1865,Supplier_33,Germany,Raw Material,29-12-2025,21-01-2026,21-01-2026,360,350,141.77,51037.200000000004,0.001,2,4.29
PO1866,Supplier_21,Germany,Raw Material,07-07-2025,13-07-2025,13-07-2025,184,165,155.53,28617.52,0.045,3,4.44
PO1867,Supplier_21,China,Mechanical,01-03-2026,08-03-2026,10-03-2026,313,296,16.04,5020.5199999999995,0.045,1,3.6
PO1868,Supplier_1,China,Raw Material,23-10-2025,20-11-2025,23-11-2025,141,124,162.37,22894.170000000002,0.075,0,4.04
PO1869,Supplier_49,Germany,Electronics,01-01-2026,12-01-2026,14-01-2026,333,311,24.69,8221.77,0.068,1,3.81
PO1870,Supplier_36,India,Packaging,10-06-2025,02-07-2025,02-07-2025,470,462,137.29,64526.299999999996,0.047,3,2.8
PO1871,Supplier_20,India,Packaging,17-12-2025,06-01-2026,08-01-2026,372,355,118.28,44000.16,0.061,2,2.69
PO1872,Supplier_26,France,Electronics,17-03-2026,14-04-2026,21-04-2026,396,385,116.22,46023.12,0.067,2,4.98
PO1873,Supplier_45,Germany,Raw Material,16-01-2026,12-02-2026,15-02-2026,436,408,23.29,10154.44,0.042,3,3.9
PO1874,Supplier_11,India,Electronics,21-02-2026,28-02-2026,02-03-2026,479,478,51.17,24510.43,0.083,4,4.66
PO1875,Supplier_10,France,Electronics,27-04-2025,22-05-2025,25-05-2025,59,54,31.21,1841.39,0.044,0,4.11
PO1876,Supplier_42,China,Raw Material,31-08-2025,11-09-2025,11-09-2025,249,227,104.64,26055.36,0.09,1,2.57
PO1877,Supplier_42,France,Mechanical,24-01-2026,18-02-2026,25-02-2026,273,263,61.18,16702.14,0.082,1,2.79
PO1878,Supplier_47,Germany,Mechanical,13-06-2025,12-07-2025,13-07-2025,441,418,53.08,23408.28,0.004,1,3.43
PO1879,Supplier_37,Germany,Raw Material,18-11-2025,02-12-2025,02-12-2025,302,277,151.15,45647.3,0.049,0,3.52
PO1880,Supplier_29,France,Mechanical,31-08-2025,17-09-2025,24-09-2025,495,488,149.43,73967.85,0.033,4,3.25
PO1881,Supplier_45,China,Electronics,27-07-2025,19-08-2025,21-08-2025,132,115,83.52,11024.64,0.035,3,3.71
PO1882,Supplier_39,India,Raw Material,20-01-2026,09-02-2026,10-02-2026,353,349,109.5,38653.5,0.008,0,2.94
PO1883,Supplier_19,Poland,Mechanical,12-01-2026,25-01-2026,25-01-2026,115,100,90.5,10407.5,0.051,0,3.88
PO1884,Supplier_21,Poland,Mechanical,14-04-2026,29-04-2026,04-05-2026,160,132,159.15,25464,0.089,4,3.01
PO1885,Supplier_8,Poland,Mechanical,21-03-2026,01-04-2026,02-04-2026,208,180,102.76,21374.08,0.04,0,4.99
PO1886,Supplier_3,Germany,Electronics,20-04-2025,06-05-2025,09-05-2025,188,169,172.98,32520.239999999998,0.006,4,4.52
PO1887,Supplier_16,India,Raw Material,16-05-2025,24-05-2025,24-05-2025,331,312,174.51,57762.81,0.094,0,4.9
PO1888,Supplier_24,Poland,Packaging,04-12-2025,28-12-2025,02-01-2026,263,248,167.68,44099.840000000004,0.089,2,3.81
PO1889,Supplier_20,China,Packaging,06-05-2025,30-05-2025,30-05-2025,91,79,119.76,10898.16,0.044,4,4.73
PO1890,Supplier_34,China,Electronics,07-01-2026,26-01-2026,02-02-2026,319,313,45.96,14661.24,0.081,1,4.88
PO1891,Supplier_43,Poland,Packaging,17-03-2026,24-03-2026,29-03-2026,358,336,70.22,25138.76,0.061,1,4.18
PO1892,Supplier_15,China,Mechanical,16-07-2025,29-07-2025,29-07-2025,308,305,137.1,42226.799999999996,0.083,3,4.6
PO1893,Supplier_16,Germany,Packaging,08-06-2025,07-07-2025,12-07-2025,319,298,150.29,47942.509999999995,0.08,1,3.49
PO1894,Supplier_22,China,Mechanical,22-06-2025,28-06-2025,28-06-2025,201,196,128.31,25790.31,0.015,3,3.39
PO1895,Supplier_10,France,Mechanical,19-12-2025,25-12-2025,01-01-2026,156,146,95.34,14873.04,0.054,4,4.35
PO1896,Supplier_21,Germany,Electronics,08-11-2025,06-12-2025,06-12-2025,326,305,84.58,27573.079999999998,0.089,1,3.31
PO1897,Supplier_36,France,Packaging,16-10-2025,03-11-2025,06-11-2025,462,448,84.51,39043.62,0.099,3,3.07
PO1898,Supplier_1,France,Electronics,13-08-2025,06-09-2025,09-09-2025,469,441,76.22,35747.18,0.043,1,2.67
PO1899,Supplier_29,Germany,Packaging,02-04-2026,09-04-2026,16-04-2026,367,357,63,23121,0.029,3,2.55
PO1900,Supplier_33,China,Electronics,26-04-2025,07-05-2025,07-05-2025,85,76,19.61,1666.85,0.089,1,4.95
PO1901,Supplier_28,Germany,Packaging,28-03-2026,10-04-2026,10-04-2026,240,239,131.39,31533.6,0.019,0,3.67
PO1902,Supplier_2,Germany,Raw Material,24-12-2025,13-01-2026,13-01-2026,265,251,77.51,20540.15,0.034,1,3.48
PO1903,Supplier_23,Poland,Raw Material,13-02-2026,27-02-2026,04-03-2026,297,283,85.06,25262.82,0.056,2,4.07
PO1904,Supplier_47,Germany,Mechanical,03-03-2026,13-03-2026,18-03-2026,190,181,184.46,35047.4,0.038,0,3.04
PO1905,Supplier_23,India,Electronics,30-01-2026,17-02-2026,24-02-2026,301,279,19.36,5827.36,0.014,0,4.61
PO1906,Supplier_14,Germany,Mechanical,05-02-2026,24-02-2026,01-03-2026,374,361,158.65,59335.1,0.015,2,4.06
PO1907,Supplier_48,France,Raw Material,19-05-2025,08-06-2025,08-06-2025,187,169,146.86,27462.820000000003,0.083,3,4.23
PO1908,Supplier_33,Poland,Packaging,14-06-2025,13-07-2025,20-07-2025,58,48,181.48,10525.84,0.083,4,3.13
PO1909,Supplier_40,France,Electronics,15-05-2025,20-05-2025,20-05-2025,233,205,65.35,15226.55,0.081,3,3.57
PO1910,Supplier_10,Germany,Electronics,02-04-2026,09-04-2026,14-04-2026,204,182,32.21,6570.84,0.05,1,4.13
PO1911,Supplier_33,India,Raw Material,30-11-2025,19-12-2025,19-12-2025,444,439,68.9,30591.600000000002,0.075,0,2.62
PO1912,Supplier_15,China,Raw Material,21-02-2026,20-03-2026,27-03-2026,85,80,101.74,8647.9,0.036,1,4.48
PO1913,Supplier_49,India,Mechanical,18-09-2025,05-10-2025,12-10-2025,165,154,117.39,19369.35,0.061,3,4.66
PO1914,Supplier_48,Germany,Electronics,25-03-2026,01-04-2026,06-04-2026,382,374,174.83,66785.06,0.039,2,2.59
PO1915,Supplier_16,Germany,Mechanical,25-10-2025,18-11-2025,23-11-2025,287,276,141.76,40685.119999999995,0.083,0,3.31
PO1916,Supplier_29,China,Mechanical,23-06-2025,17-07-2025,17-07-2025,204,181,55.21,11262.84,0.099,0,2.99
PO1917,Supplier_47,India,Electronics,28-06-2025,10-07-2025,10-07-2025,272,263,184.73,50246.56,0.07,0,3.44
PO1918,Supplier_44,Germany,Raw Material,06-03-2026,23-03-2026,23-03-2026,232,215,126.08,29250.56,0.091,4,2.64
PO1919,Supplier_10,India,Mechanical,10-09-2025,26-09-2025,03-10-2025,123,102,44.99,5533.77,0.088,3,3.47
PO1920,Supplier_13,Germany,Packaging,04-04-2026,26-04-2026,26-04-2026,483,459,27.95,13499.85,0.019,1,2.95
PO1921,Supplier_50,China,Raw Material,26-03-2026,08-04-2026,11-04-2026,442,418,152.81,67542.02,0.062,4,4.52
PO1922,Supplier_31,France,Raw Material,16-07-2025,02-08-2025,05-08-2025,286,270,54.62,15621.32,0.007,2,4.85
PO1923,Supplier_10,Germany,Electronics,28-02-2026,12-03-2026,12-03-2026,445,429,116.11,51668.95,0.079,0,3.39
PO1924,Supplier_47,Germany,Packaging,24-02-2026,11-03-2026,11-03-2026,215,188,20.82,4476.3,0.037,3,3.23
PO1925,Supplier_43,Germany,Electronics,30-08-2025,11-09-2025,12-09-2025,358,341,181.82,65091.56,0.079,4,4.49
PO1926,Supplier_15,China,Packaging,22-08-2025,17-09-2025,22-09-2025,96,90,134.61,12922.560000000001,0.091,4,3.01
PO1927,Supplier_22,Poland,Electronics,29-06-2025,10-07-2025,15-07-2025,169,148,64.59,10915.710000000001,0.07,3,4.36
PO1928,Supplier_35,Germany,Electronics,22-12-2025,04-01-2026,04-01-2026,71,70,56.06,3980.26,0.017,4,4.42
PO1929,Supplier_15,Germany,Mechanical,18-02-2026,23-02-2026,25-02-2026,445,435,184.56,82129.2,0.09,3,3.01
PO1930,Supplier_6,India,Electronics,12-06-2025,23-06-2025,28-06-2025,490,469,122.35,59951.5,0.012,2,3.3
PO1931,Supplier_27,France,Mechanical,02-01-2026,29-01-2026,05-02-2026,86,84,47.22,4060.92,0.017,0,2.75
PO1932,Supplier_19,Germany,Packaging,19-04-2026,07-05-2026,09-05-2026,268,251,189.03,50660.04,0.04,4,4.08
PO1933,Supplier_13,Poland,Electronics,19-10-2025,13-11-2025,13-11-2025,361,358,31.13,11237.93,0.003,2,2.66
PO1934,Supplier_14,Germany,Raw Material,11-01-2026,28-01-2026,28-01-2026,179,161,65.3,11688.699999999999,0.013,0,3.92
PO1935,Supplier_27,India,Mechanical,28-02-2026,23-03-2026,23-03-2026,324,315,26.06,8443.439999999999,0.004,1,3.03
PO1936,Supplier_50,France,Electronics,05-12-2025,16-12-2025,18-12-2025,454,432,149.78,68000.12,0.027,0,4.99
PO1937,Supplier_18,Germany,Packaging,17-09-2025,24-09-2025,25-09-2025,54,48,199.99,10799.460000000001,0.044,1,3.18
PO1938,Supplier_10,India,Raw Material,23-01-2026,17-02-2026,18-02-2026,470,455,71.55,33628.5,0.061,4,4.06
PO1939,Supplier_38,France,Packaging,11-04-2026,19-04-2026,19-04-2026,103,99,102.52,10559.56,0.019,3,3.13
PO1940,Supplier_44,China,Mechanical,07-02-2026,12-02-2026,19-02-2026,497,470,91.55,45500.35,0.09,1,3.54
PO1941,Supplier_49,China,Raw Material,20-09-2025,19-10-2025,19-10-2025,311,293,61.64,19170.04,0.04,0,3.09
PO1942,Supplier_8,China,Mechanical,06-05-2025,24-05-2025,25-05-2025,438,416,196.8,86198.40000000001,0.024,4,3.23
PO1943,Supplier_22,India,Electronics,22-08-2025,11-09-2025,13-09-2025,133,104,37.41,4975.53,0.062,2,4.84
PO1944,Supplier_9,Germany,Electronics,28-08-2025,10-09-2025,13-09-2025,457,451,67.97,31062.29,0.059,1,4.66
PO1945,Supplier_24,China,Raw Material,28-03-2026,12-04-2026,17-04-2026,375,369,159.91,59966.25,0.093,0,4.04
PO1946,Supplier_38,Germany,Electronics,01-12-2025,08-12-2025,08-12-2025,125,102,25.81,3226.25,0.029,2,4.01
PO1947,Supplier_18,China,Mechanical,13-09-2025,10-10-2025,10-10-2025,326,300,142.53,46464.78,0.007,1,2.57
PO1948,Supplier_18,China,Packaging,17-01-2026,22-01-2026,27-01-2026,68,47,121.92,8290.56,0.055,4,3.08
PO1949,Supplier_47,France,Packaging,01-07-2025,19-07-2025,21-07-2025,169,146,177.63,30019.469999999998,0.002,1,2.93
PO1950,Supplier_10,India,Raw Material,22-10-2025,05-11-2025,10-11-2025,463,445,155.83,72149.29000000001,0.007,2,2.63
PO1951,Supplier_47,Poland,Electronics,27-02-2026,06-03-2026,13-03-2026,351,344,87.02,30544.019999999997,0.018,2,3.69
PO1952,Supplier_50,France,Mechanical,29-07-2025,15-08-2025,15-08-2025,369,368,91.35,33708.15,0.04,1,3.85
PO1953,Supplier_47,France,Raw Material,29-06-2025,24-07-2025,24-07-2025,325,323,28.18,9158.5,0.004,0,3.54
PO1954,Supplier_11,Germany,Packaging,11-04-2026,18-04-2026,19-04-2026,154,152,197.3,30384.2,0.065,2,2.79
PO1955,Supplier_16,Germany,Mechanical,12-10-2025,26-10-2025,26-10-2025,353,334,35.88,12665.640000000001,0.018,2,4.14
PO1956,Supplier_5,France,Packaging,29-06-2025,23-07-2025,28-07-2025,360,335,28.37,10213.2,0.023,0,2.76
PO1957,Supplier_36,France,Mechanical,22-10-2025,11-11-2025,11-11-2025,443,437,84.48,37424.64,0.065,3,3.31
PO1958,Supplier_16,India,Raw Material,26-08-2025,16-09-2025,23-09-2025,313,312,97.12,30398.56,0.02,2,4.23
PO1959,Supplier_29,China,Packaging,24-09-2025,30-09-2025,07-10-2025,495,477,56.5,27967.5,0.065,0,3.19
PO1960,Supplier_22,China,Mechanical,02-11-2025,29-11-2025,01-12-2025,61,46,178.32,10877.52,0.023,3,4.33
PO1961,Supplier_45,Poland,Packaging,24-07-2025,14-08-2025,14-08-2025,263,246,82.57,21715.91,0.091,1,2.98
PO1962,Supplier_14,Germany,Mechanical,22-11-2025,20-12-2025,25-12-2025,493,472,35.09,17299.370000000003,0.081,3,3.24
