po_id,supplier_name,region,category,po_date,promised_date,actual_date,ordered_qty,delivered_qty,unit_cost,po_value,defect_rate,previous_delay_count,supplier_rating,delay_days,delivery_risk,fill_rate,cost_impact
PO1687,Supplier_29,China,Mechanical,05-10-2025,28-10-2025,31-10-2025,343,343,47.7,16361.1,0.047,0,3,3,0,1,768.9717
PO1688,Supplier_33,France,Raw Material,17-01-2026,11-02-2026,12-02-2026,431,430,68.76,29635.56,0.089,4,4.37,1,0,0.9976798143851509,2637.56484
PO1689,Supplier_50,France,Packaging,01-11-2025,17-11-2025,17-11-2025,261,254,90.69,23670.09,0.002,0,2.85,0,0,0.9731800766283525,47.340180000000004
PO1690,Supplier_42,Poland,Mechanical,25-04-2025,06-05-2025,13-05-2025,367,342,125.77,46157.59,0.005,3,5,7,1,0.9318801089918256,230.78795
PO1691,Supplier_9,China,Mechanical,27-10-2025,21-11-2025,28-11-2025,481,467,135.67,65257.27,0.085,1,3.16,7,1,0.9708939708939709,5546.86795
PO1692,Supplier_29,France,Raw Material,13-02-2026,02-03-2026,09-03-2026,119,104,103.62,12330.78,0.038,3,4.03,7,1,0.8739495798319328,468.56964
PO1693,Supplier_2,Poland,Packaging,25-12-2025,17-01-2026,17-01-2026,98,85,193.96,19008.08,0.014,4,2.5,0,0,0.8673469387755102,266.11312000000004
PO1694,Supplier_45,Germany,Packaging,30-12-2025,07-01-2026,10-01-2026,493,465,82.52,40682.36,0.032,2,3.05,3,0,0.9432048681541582,1301.83552
PO1695,Supplier_45,Poland,Mechanical,11-07-2025,25-07-2025,25-07-2025,236,225,94.32,22259.52,0.028,4,4.36,0,0,0.9533898305084746,623.26656
PO1696,Supplier_14,Germany,Raw Material,27-02-2026,17-03-2026,17-03-2026,221,200,116.12,25662.52,0.037,4,2.64,0,0,0.9049773755656109,949.51324
PO1697,Supplier_26,India,Raw Material,11-04-2026,02-05-2026,02-05-2026,196,190,107.33,21036.68,0.079,1,3.93,0,0,0.9693877551020408,1661.89772
PO1698,Supplier_29,India,Raw Material,12-02-2026,13-03-2026,13-03-2026,205,189,154.97,31768.85,0.017,1,3.68,0,0,0.9219512195121952,540.07045
PO1699,Supplier_31,Germany,Electronics,23-10-2025,01-11-2025,08-11-2025,192,173,23.87,4583.04,0.087,2,3.75,7,1,0.9010416666666666,398.72447999999997
PO1700,Supplier_23,India,Raw Material,01-06-2025,20-06-2025,27-06-2025,263,255,103.91,27328.33,0.094,2,2.88,7,1,0.9695817490494296,2568.8630200000002
PO1701,Supplier_30,France,Electronics,02-07-2025,07-07-2025,08-07-2025,407,400,50.56,20577.92,0.091,2,2.71,1,0,0.9828009828009828,1872.5907199999997
PO1702,Supplier_49,France,Packaging,02-07-2025,19-07-2025,24-07-2025,405,402,107.03,43347.15,0.042,4,4.52,5,1,0.9925925925925926,1820.5803
PO1703,Supplier_46,Germany,Packaging,14-08-2025,12-09-2025,15-09-2025,351,333,57.54,20196.54,0.021,1,2.96,3,0,0.9487179487179487,424.12734000000006
PO1704,Supplier_4,China,Raw Material,14-01-2026,02-02-2026,07-02-2026,457,456,134.79,61599.03,0.079,4,4.2,5,1,0.9978118161925602,4866.32337
PO1705,Supplier_7,India,Mechanical,06-12-2025,30-12-2025,01-01-2026,241,229,148.71,35839.11,0.021,1,3.94,2,0,0.950207469,752.6213100000001
PO1706,Supplier_34,China,Mechanical,12-06-2025,17-06-2025,18-06-2025,291,282,119.2,34687.200000000004,0.033,0,2.74,1,0,0.9690721649484536,1144.6776000000002
PO1707,Supplier_39,France,Electronics,27-11-2025,24-12-2025,27-12-2025,275,259,81.39,22382.25,0.028,4,3.72,3,0,0.9418181818181818,626.703
PO1708,Supplier_30,France,Packaging,05-04-2026,16-04-2026,19-04-2026,62,46,164.7,10211.4,0.077,3,3.1,3,0,0.7419354838709677,786.2778
PO1709,Supplier_43,India,Electronics,09-07-2025,30-07-2025,01-08-2025,484,468,142.46,68950.64,0.1,1,3.14,2,0,0.9669421487603306,6895.064
PO1710,Supplier_18,India,Mechanical,20-12-2025,09-01-2026,16-01-2026,82,66,144.73,11867.86,0.008,0,4.39,7,1,0.8048780487804879,94.94288
PO1711,Supplier_49,India,Raw Material,30-07-2025,15-08-2025,15-08-2025,106,105,33.8,3582.8,0.061,4,4.91,0,0,0.9905660377358491,218.5508
PO1712,Supplier_14,India,Mechanical,24-07-2025,30-07-2025,31-07-2025,406,382,11.69,4746.139999999999,0.004,3,4.5,1,0,0.9408866995073891,18.98456
PO1713,Supplier_31,France,Electronics,17-03-2026,06-04-2026,07-04-2026,215,206,61.88,13304.2,0.091,1,3.28,1,0,0.958139535,1210.6822
PO1714,Supplier_30,Germany,Packaging,07-12-2025,02-01-2026,02-01-2026,333,330,102.78,34225.74,0.065,3,3.12,0,0,0.990990991,2224.6731
PO1715,Supplier_29,Poland,Electronics,25-06-2025,14-07-2025,14-07-2025,429,403,24.08,10330.32,0.003,3,3.5,0,0,0.9393939393939394,30.99096
PO1716,Supplier_33,Poland,Electronics,19-05-2025,09-06-2025,14-06-2025,98,98,128.67,12609.659999999998,0.096,0,4.39,5,1,1,1210.5273599999998
PO1717,Supplier_24,Germany,Raw Material,25-09-2025,11-10-2025,12-10-2025,128,112,81.85,10476.8,0.003,4,4.25,1,0,0.875,31.4304
PO1718,Supplier_21,China,Electronics,15-10-2025,03-11-2025,10-11-2025,214,192,48.14,10301.96,0.041,2,2.9,7,1,0.897196262,422.38036
PO1719,Supplier_20,Germany,Packaging,17-07-2025,24-07-2025,24-07-2025,367,364,87.57,32138.19,0.031,4,3.26,0,0,0.9918256130790191,996.2838899999999
PO1720,Supplier_40,France,Electronics,21-09-2025,30-09-2025,30-09-2025,107,81,127.43,13635.01,0.046,4,4.11,0,0,0.7570093457943925,627.21046
PO1721,Supplier_38,China,Electronics,14-03-2026,08-04-2026,10-04-2026,50,40,75.73,3786.5,0.067,2,3.71,2,0,0.8,253.6955
PO1722,Supplier_44,Poland,Raw Material,10-03-2026,06-04-2026,09-04-2026,411,390,38.05,15638.55,0.046,0,3.01,3,0,0.948905109,719.3733
PO1723,Supplier_14,India,Electronics,07-10-2025,28-10-2025,02-11-2025,396,372,186.9,74012.40000000001,0.055,0,2.62,5,1,0.9393939393939394,4070.6820000000007
PO1724,Supplier_11,India,Packaging,08-08-2025,30-08-2025,06-09-2025,477,449,164.59,78509.43000000001,0.062,4,4.25,7,1,0.9412997903563941,4867.58466
PO1725,Supplier_26,China,Mechanical,25-05-2025,23-06-2025,24-06-2025,473,472,53.86,25475.78,0.085,4,3.95,1,0,0.9978858350951374,2165.4413
PO1726,Supplier_49,China,Electronics,11-02-2026,20-02-2026,25-02-2026,437,421,149.93,65519.41,0.093,2,3.36,5,1,0.9633867276887872,6093.305130000001
PO1727,Supplier_15,India,Electronics,22-07-2025,05-08-2025,10-08-2025,486,471,149.65,72729.90000000001,0.006,1,4.13,5,1,0.9691358024691358,436.3794000000001
PO1728,Supplier_25,India,Mechanical,14-06-2025,27-06-2025,04-07-2025,403,385,74.01,29826.03,0.062,3,3.57,7,1,0.9553349875930521,1849.2138599999998
PO1729,Supplier_18,France,Raw Material,03-11-2025,12-11-2025,13-11-2025,403,393,77.86,31377.58,0.065,1,4.79,1,0,0.9751861042183623,2039.5427000000002
PO1730,Supplier_32,India,Raw Material,10-11-2025,04-12-2025,04-12-2025,129,119,143.55,18517.95,0.009,0,4.47,0,0,0.9224806201550387,166.66155
PO1731,Supplier_29,Germany,Mechanical,22-03-2026,04-04-2026,05-04-2026,346,326,78.96,27320.16,0.051,2,3.94,1,0,0.9421965317919075,1393.3281599999998
PO1732,Supplier_25,India,Packaging,03-11-2025,27-11-2025,29-11-2025,209,209,52.33,10936.97,0.065,2,4.21,2,0,1,710.90305
PO1733,Supplier_18,Poland,Raw Material,07-11-2025,03-12-2025,03-12-2025,496,493,154.36,76562.56000000001,0.065,1,4,0,0,0.9939516129032258,4976.566400000001
PO1734,Supplier_33,France,Raw Material,08-02-2026,26-02-2026,05-03-2026,144,135,85.38,12294.72,0.01,1,4.23,7,1,0.9375,122.9472
PO1735,Supplier_7,China,Raw Material,08-12-2025,27-12-2025,01-01-2026,434,406,119.28,51767.52,0.003,2,3.17,5,1,0.9354838709677419,155.30256
PO1736,Supplier_3,Poland,Electronics,26-05-2025,17-06-2025,17-06-2025,394,385,64.53,25424.82,0.091,1,2.72,0,0,0.9771573604060914,2313.6586199999997
PO1737,Supplier_27,India,Raw Material,30-05-2025,11-06-2025,11-06-2025,146,133,13.97,2039.62,0.095,4,3.75,0,0,0.910958904,193.76389999999998
PO1738,Supplier_35,India,Electronics,12-01-2026,29-01-2026,05-02-2026,178,150,156.78,27906.84,0.027,0,3.93,7,1,0.8426966292134831,753.48468
PO1739,Supplier_11,India,Mechanical,19-05-2025,25-05-2025,30-05-2025,151,147,43.58,6580.58,0.059,3,3.73,5,1,0.9735099337748344,388.25422
PO1740,Supplier_42,Germany,Mechanical,20-10-2025,27-10-2025,29-10-2025,210,201,89.61,18818.1,0.081,1,2.98,2,0,0.9571428571428572,1524.2660999999998
PO1741,Supplier_48,Germany,Mechanical,29-06-2025,12-07-2025,14-07-2025,374,348,40.24,15049.76,0.002,0,2.56,2,0,0.930481283,30.099520000000002
PO1742,Supplier_29,India,Electronics,25-10-2025,20-11-2025,21-11-2025,122,93,29.01,3539.2200000000003,0.093,3,4.09,1,0,0.7622950819672131,329.14746
PO1743,Supplier_37,Germany,Electronics,05-11-2025,03-12-2025,06-12-2025,146,146,47.92,6996.320000000001,0.002,4,4.56,3,0,1,13.992640000000002
PO1744,Supplier_17,India,Raw Material,28-08-2025,23-09-2025,23-09-2025,355,328,107.72,38240.6,0.047,4,4.7,0,0,0.923943662,1797.3082
PO1745,Supplier_24,China,Electronics,27-05-2025,23-06-2025,23-06-2025,231,224,62.3,14391.3,0.086,4,2.5,0,0,0.9696969696969697,1237.6517999999999
PO1746,Supplier_17,Poland,Packaging,26-04-2025,09-05-2025,10-05-2025,453,435,129.75,58776.75,0.044,0,4.5,1,0,0.9602649006622517,2586.1769999999997
PO1747,Supplier_47,China,Mechanical,04-09-2025,18-09-2025,20-09-2025,279,251,119.25,33270.75,0.011,0,2.6,2,0,0.899641577,365.97825
PO1748,Supplier_24,Germany,Mechanical,28-11-2025,09-12-2025,11-12-2025,95,77,109.8,10431,0.07,0,3.59,2,0,0.8105263157894737,730.1700000000001
PO1749,Supplier_2,France,Packaging,10-10-2025,16-10-2025,18-10-2025,481,472,158.77,76368.37000000001,0.03,4,3.22,2,0,0.9812889812889813,2291.0511
PO1750,Supplier_10,China,Raw Material,18-11-2025,06-12-2025,09-12-2025,429,419,124.52,53419.08,0.019,0,2.61,3,0,0.9766899766899767,1014.96252
PO1751,Supplier_45,India,Electronics,19-08-2025,03-09-2025,06-09-2025,343,342,36.81,12625.83,0.013,2,4.12,3,0,0.9970845481049563,164.13579
PO1752,Supplier_47,Poland,Raw Material,30-03-2026,07-04-2026,14-04-2026,267,243,31.65,8450.55,0.066,3,4.39,7,1,0.9101123595505618,557.7363
PO1753,Supplier_22,Germany,Mechanical,10-12-2025,28-12-2025,28-12-2025,377,376,143.92,54257.84,0.031,3,4.72,0,0,0.9973474801061007,1681.9930399999998
PO1754,Supplier_4,India,Mechanical,28-12-2025,06-01-2026,07-01-2026,474,464,108.96,51647.03999999999,0.059,2,3.22,1,0,0.9789029535864979,3047.1753599999993
PO1755,Supplier_26,Germany,Packaging,14-01-2026,06-02-2026,06-02-2026,228,205,29.76,6785.280000000001,0.077,1,4.58,0,0,0.8991228070175439,522.4665600000001
PO1756,Supplier_19,China,Mechanical,28-07-2025,11-08-2025,18-08-2025,68,52,30.37,2065.16,0.009,1,4.21,7,1,0.7647058823529411,18.586439999999996
PO1757,Supplier_18,Germany,Mechanical,05-02-2026,28-02-2026,28-02-2026,92,68,175.38,16134.96,0.017,4,2.82,0,0,0.7391304347826086,274.29432
PO1758,Supplier_12,Poland,Raw Material,07-01-2026,03-02-2026,08-02-2026,292,284,187.13,54641.96,0.088,4,3.8,5,1,0.9726027397260274,4808.49248
PO1759,Supplier_7,Germany,Raw Material,12-08-2025,05-09-2025,07-09-2025,348,341,176.29,61348.92,0.035,3,3.65,2,0,0.9798850574712644,2147.2122
PO1760,Supplier_39,Poland,Electronics,15-12-2025,08-01-2026,08-01-2026,145,119,34.43,4992.35,0.05,3,4.53,0,0,0.8206896551724138,249.61750000000004
PO1761,Supplier_35,China,Raw Material,02-07-2025,18-07-2025,18-07-2025,405,392,54.39,22027.95,0.054,0,3.93,0,0,0.9679012345679012,1189.5093
PO1762,Supplier_22,India,Mechanical,25-09-2025,11-10-2025,11-10-2025,117,91,174.29,20391.93,0.093,0,2.6,0,0,0.7777777777777778,1896.44949
PO1763,Supplier_18,China,Packaging,24-02-2026,06-03-2026,06-03-2026,477,459,83.87,40005.990000000005,0.012,2,2.89,0,0,0.9622641509433962,480.0718800000001
PO1764,Supplier_25,China,Electronics,11-08-2025,08-09-2025,08-09-2025,110,83,169.28,18620.8,0.098,2,4.69,0,0,0.7545454545454545,1824.8384
PO1765,Supplier_19,China,Mechanical,29-03-2026,19-04-2026,19-04-2026,455,450,70.99,32300.45,0.058,2,3.29,0,0,0.989010989,1873.4261000000001
PO1766,Supplier_47,Germany,Raw Material,22-07-2025,05-08-2025,07-08-2025,315,289,106.86,33660.9,0.018,3,4.72,2,0,0.9174603174603174,605.8962
PO1767,Supplier_48,Poland,Electronics,07-04-2026,14-04-2026,21-04-2026,245,220,138.52,33937.4,0.018,1,4.99,7,1,0.8979591836734694,610.8732
PO1768,Supplier_35,India,Electronics,18-07-2025,15-08-2025,17-08-2025,292,278,184.04,53739.68,0.03,3,3.19,2,0,0.952054795,1612.1904
PO1769,Supplier_45,Germany,Raw Material,18-05-2025,30-05-2025,06-06-2025,289,279,112.75,32584.75,0.072,2,3.02,7,1,0.9653979238754326,2346.102
PO1770,Supplier_43,China,Electronics,14-09-2025,07-10-2025,07-10-2025,465,440,105.03,48838.95,0.042,4,4.55,0,0,0.946236559,2051.2359
PO1771,Supplier_1,Germany,Packaging,18-01-2026,14-02-2026,19-02-2026,300,286,102.91,30873,0.08,0,3.08,5,1,0.9533333333333334,2469.84
PO1772,Supplier_39,Germany,Electronics,11-07-2025,28-07-2025,28-07-2025,147,124,112.2,16493.4,0.036,4,4.44,0,0,0.8435374149659864,593.7624
PO1773,Supplier_44,China,Raw Material,16-01-2026,11-02-2026,18-02-2026,216,194,22.38,4834.08,0.078,2,3.06,7,1,0.8981481481481481,377.05824
PO1774,Supplier_1,France,Raw Material,04-07-2025,25-07-2025,25-07-2025,363,343,39.53,14349.39,0.065,1,2.95,0,0,0.9449035812672176,932.71035
PO1775,Supplier_47,France,Electronics,07-04-2026,27-04-2026,28-04-2026,359,350,178.23,63984.57,0.068,0,3.49,1,0,0.9749303621169917,4350.950760000001
PO1776,Supplier_48,India,Mechanical,23-11-2025,05-12-2025,12-12-2025,316,287,34.04,10756.64,0.005,1,2.59,7,1,0.9082278481012658,53.7832
PO1777,Supplier_13,France,Packaging,25-05-2025,12-06-2025,15-06-2025,275,247,120.65,33178.75,0.099,0,3.53,3,0,0.8981818181818182,3284.69625
PO1778,Supplier_24,India,Raw Material,16-01-2026,07-02-2026,10-02-2026,413,391,93.77,38727.01,0.089,2,4.9,3,0,0.9467312348668281,3446.7038900000002
PO1779,Supplier_38,Germany,Packaging,22-02-2026,04-03-2026,04-03-2026,256,243,46.19,11824.64,0.098,2,4.86,0,0,0.94921875,1158.81472
PO1780,Supplier_33,Poland,Packaging,12-12-2025,26-12-2025,28-12-2025,483,482,90.16,43547.28,0.085,1,3.64,2,0,0.9979296066252588,3701.5188000000003
PO1781,Supplier_22,China,Raw Material,04-12-2025,16-12-2025,16-12-2025,468,464,120.57,56426.76,0.044,2,4.61,0,0,0.9914529914529915,2482.77744
PO1782,Supplier_9,China,Electronics,29-04-2025,19-05-2025,21-05-2025,283,262,42.89,12137.87,0.026,2,4.44,2,0,0.9257950530035336,315.58462000000003
PO1783,Supplier_32,France,Packaging,10-11-2025,25-11-2025,28-11-2025,152,147,185.61,28212.72,0.083,1,4.46,3,0,0.9671052631578947,2341.65576
PO1784,Supplier_20,France,Electronics,30-11-2025,10-12-2025,10-12-2025,324,302,114.74,37175.76,0.021,1,4.57,0,0,0.9320987654320988,780.6909600000001
PO1785,Supplier_41,China,Electronics,26-12-2025,16-01-2026,21-01-2026,346,344,67.77,23448.42,0.001,3,4.08,5,1,0.9942196531791907,23.44842
PO1786,Supplier_25,France,Raw Material,07-04-2026,23-04-2026,26-04-2026,101,86,56.08,5664.08,0.065,0,3.57,3,0,0.8514851485148515,368.1652
PO1787,Supplier_17,India,Mechanical,02-01-2026,18-01-2026,18-01-2026,380,360,92.17,35024.6,0.012,3,4.2,0,0,0.9473684210526315,420.29519999999997
PO1788,Supplier_12,Germany,Packaging,08-06-2025,05-07-2025,08-07-2025,129,109,129.37,16688.73,0.073,1,4.57,3,0,0.8449612403100775,1218.27729
PO1789,Supplier_10,Germany,Electronics,04-11-2025,22-11-2025,29-11-2025,382,373,28.9,11039.8,0.038,4,2.52,7,1,0.9764397905759162,419.51239999999996
PO1790,Supplier_38,Poland,Packaging,28-01-2026,14-02-2026,14-02-2026,231,225,14.01,3236.31,0.086,0,3.38,0,0,0.974025974,278.32266
PO1791,Supplier_48,China,Raw Material,19-04-2025,04-05-2025,04-05-2025,202,199,71.29,14400.580000000002,0.042,1,3.37,0,0,0.9851485148514851,604.8243600000001
PO1792,Supplier_37,China,Packaging,05-02-2026,17-02-2026,24-02-2026,324,311,37.33,12094.92,0.05,0,3.68,7,1,0.9598765432098766,604.746
PO1793,Supplier_23,Poland,Electronics,08-06-2025,02-07-2025,02-07-2025,182,174,130.64,23776.48,0.004,1,2.65,0,0,0.9560439560439561,95.10592
PO1794,Supplier_30,France,Mechanical,14-12-2025,03-01-2026,06-01-2026,182,160,128.93,23465.26,0.092,0,4.18,3,0,0.8791208791208791,2158.80392
PO1795,Supplier_24,India,Packaging,14-01-2026,24-01-2026,26-01-2026,107,105,109.57,11723.99,0.091,4,3.16,2,0,0.9813084112149533,1066.88309
PO1796,Supplier_32,France,Packaging,16-04-2026,07-05-2026,07-05-2026,273,256,19.16,5230.68,0.067,4,3.51,0,0,0.9377289377289377,350.45556000000005
PO1797,Supplier_37,Germany,Electronics,07-02-2026,08-03-2026,13-03-2026,86,79,45.5,3913,0.036,1,2.68,5,1,0.9186046511627907,140.868
PO1798,Supplier_9,France,Electronics,10-11-2025,09-12-2025,09-12-2025,452,423,131.31,59352.12,0.075,1,4.76,0,0,0.9358407079646017,4451.409
PO1799,Supplier_31,Germany,Raw Material,31-12-2025,29-01-2026,01-02-2026,57,57,178.2,10157.4,0.036,2,4.98,3,0,1,365.66639999999995
PO1800,Supplier_47,Germany,Electronics,10-05-2025,25-05-2025,30-05-2025,90,61,53.92,4852.8,0.039,1,3.05,5,1,0.6777777777777778,189.2592
PO1801,Supplier_11,China,Packaging,23-07-2025,01-08-2025,03-08-2025,199,178,188.96,37603.04,0.088,0,3.74,2,0,0.8944723618090452,3309.06752
PO1802,Supplier_3,France,Packaging,13-01-2026,08-02-2026,09-02-2026,188,168,109.5,20586,0.098,0,4.1,1,0,0.8936170212765957,2017.428
PO1803,Supplier_1,India,Electronics,12-08-2025,29-08-2025,01-09-2025,335,327,184.72,61881.2,0.065,1,3.38,3,0,0.9761194029850746,4022.278
PO1804,Supplier_37,Poland,Mechanical,05-01-2026,15-01-2026,16-01-2026,53,53,193.99,10281.47,0.066,3,3.14,1,0,1,678.57702
PO1805,Supplier_50,Poland,Mechanical,20-06-2025,10-07-2025,17-07-2025,311,288,17.9,5566.9,0.072,1,4.4,7,1,0.9260450160771704,400.81679999999994
PO1806,Supplier_41,India,Mechanical,01-02-2026,17-02-2026,18-02-2026,120,112,156.55,18786,0.041,3,4.71,1,0,0.9333333333333333,770.226
PO1807,Supplier_29,Poland,Packaging,10-01-2026,05-02-2026,12-02-2026,441,441,36.73,16197.929999999998,0.022,4,3.01,7,1,1,356.35445999999996
PO1808,Supplier_14,China,Raw Material,04-03-2026,26-03-2026,29-03-2026,263,260,77.44,20366.72,0.098,1,4.65,3,0,0.9885931558935361,1995.9385600000003
PO1809,Supplier_6,India,Electronics,02-07-2025,10-07-2025,11-07-2025,414,407,165.64,68574.95999999999,0.056,2,4.14,1,0,0.9830917874396136,3840.1977599999996
PO1810,Supplier_20,India,Raw Material,26-10-2025,20-11-2025,20-11-2025,142,119,198.27,28154.34,0.016,3,4.65,0,0,0.8380281690140845,450.46944
PO1811,Supplier_9,Germany,Raw Material,22-08-2025,11-09-2025,18-09-2025,247,218,107.65,26589.550000000003,0.071,1,4.6,7,1,0.8825910931174089,1887.85805
PO1812,Supplier_34,Poland,Packaging,27-02-2026,23-03-2026,25-03-2026,460,435,82.42,37913.2,0.078,4,4.72,2,0,0.9456521739130435,2957.2295999999997
PO1813,Supplier_29,France,Packaging,28-07-2025,20-08-2025,23-08-2025,307,307,20.75,6370.25,0.083,2,4.14,3,0,1,528.7307500000001
PO1814,Supplier_49,Germany,Packaging,23-08-2025,02-09-2025,04-09-2025,256,234,119.16,30504.96,0.032,3,2.96,2,0,0.9140625,976.15872
PO1815,Supplier_39,India,Mechanical,15-07-2025,30-07-2025,01-08-2025,191,175,111.12,21223.92,0.077,1,3.44,2,0,0.9162303664921466,1634.24184
PO1816,Supplier_22,India,Mechanical,11-02-2026,23-02-2026,26-02-2026,470,464,126.83,59610.1,0.082,4,3.05,3,0,0.9872340425531915,4888.0282
PO1817,Supplier_47,Germany,Mechanical,08-12-2025,04-01-2026,06-01-2026,345,333,168.86,58256.7,0.068,3,3.79,2,0,0.9652173913043478,3961.4556000000002
PO1818,Supplier_15,Poland,Mechanical,03-03-2026,16-03-2026,16-03-2026,276,265,61.68,17023.68,0.049,1,3.85,0,0,0.9601449275362319,834.1603200000001
PO1819,Supplier_33,Poland,Mechanical,11-03-2026,03-04-2026,10-04-2026,371,354,176.38,65436.98,0.021,4,4.48,7,1,0.954177898,1374.17658
PO1820,Supplier_42,India,Packaging,12-10-2025,29-10-2025,29-10-2025,224,223,158.15,35425.6,0.012,1,2.6,0,0,0.9955357142857143,425.1072
PO1821,Supplier_42,Germany,Raw Material,15-04-2026,13-05-2026,13-05-2026,191,178,41.94,8010.54,0.035,3,4.19,0,0,0.9319371727748691,280.36890000000005
PO1822,Supplier_2,China,Mechanical,09-10-2025,01-11-2025,06-11-2025,376,365,134.92,50729.92,0.019,4,3.21,5,1,0.9707446808510638,963.86848
PO1823,Supplier_7,India,Mechanical,13-11-2025,25-11-2025,25-11-2025,125,116,121.03,15128.75,0.037,4,4.17,0,0,0.928,559.76375
PO1824,Supplier_20,Germany,Raw Material,26-03-2026,11-04-2026,12-04-2026,111,101,19.99,2218.89,0.055,4,4.06,1,0,0.9099099099099099,122.03895
PO1825,Supplier_24,France,Packaging,21-02-2026,14-03-2026,15-03-2026,147,124,75.25,11061.75,0.061,1,3.43,1,0,0.8435374149659864,674.76675
PO1826,Supplier_25,France,Packaging,16-02-2026,12-03-2026,17-03-2026,202,193,30.52,6165.04,0.053,1,4.92,5,1,0.9554455445544554,326.74712
PO1827,Supplier_32,France,Electronics,28-04-2025,11-05-2025,11-05-2025,234,228,69.17,16185.78,0.08,1,2.76,0,0,0.9743589743589743,1294.8624
PO1828,Supplier_18,Germany,Electronics,06-05-2025,23-05-2025,26-05-2025,187,178,57.07,10672.09,0.086,4,4.76,3,0,0.9518716577540107,917.7997399999999
PO1829,Supplier_19,China,Electronics,25-09-2025,23-10-2025,23-10-2025,281,270,67.27,18902.87,0.016,4,4.02,0,0,0.9608540925266904,302.44592
PO1830,Supplier_37,France,Raw Material,25-12-2025,15-01-2026,15-01-2026,175,154,117.96,20643,0.04,2,3.38,0,0,0.88,825.72
PO1831,Supplier_13,France,Mechanical,24-08-2025,11-09-2025,13-09-2025,152,148,175.01,26601.52,0.047,3,4.59,2,0,0.9736842105263158,1250.27144
PO1832,Supplier_46,Germany,Packaging,05-06-2025,11-06-2025,18-06-2025,66,40,187.93,12403.38,0.096,2,4.89,7,1,0.6060606060606061,1190.7244799999999
PO1833,Supplier_33,Germany,Packaging,08-11-2025,20-11-2025,21-11-2025,51,51,189.16,9647.16,0.089,0,2.72,1,0,1,858.5972399999999
PO1834,Supplier_5,Germany,Raw Material,26-10-2025,08-11-2025,11-11-2025,237,218,138.03,32713.11,0.021,3,3.06,3,0,0.919831224,686.97531
PO1835,Supplier_9,India,Raw Material,19-02-2026,20-03-2026,23-03-2026,183,165,188.67,34526.61,0.014,1,3.07,3,0,0.9016393442622951,483.37254
PO1836,Supplier_33,India,Raw Material,12-12-2025,21-12-2025,24-12-2025,135,120,138.4,18684,0.01,2,3.75,3,0,0.8888888888888888,186.84
PO1837,Supplier_34,Poland,Packaging,03-07-2025,20-07-2025,27-07-2025,349,322,65.78,22957.22,0.075,3,3.75,7,1,0.9226361031518625,1721.7915
PO1838,Supplier_12,France,Mechanical,03-11-2025,24-11-2025,26-11-2025,111,92,101.62,11279.82,0.048,0,4.51,2,0,0.8288288288288288,541.43136
